p:activation,p:batch_size,p:dropout_rate,p:learning_rate,p:num_epochs,p:units,objective,job_id,m:timestamp_submit,m:timestamp_gather,m:loss,m:val_loss,m:accuracy,m:val_accuracy,m:num_parameters,m:num_parameters_train
relu,32,0.5,0.001,50,32,0.7868852615356445,0,3.8340539932250977,5.947540998458862,"[0.7808094620704651, 0.7111438512802124, 0.6466956734657288, 0.6329755187034607, 0.5681602358818054, 0.5509971976280212, 0.48415160179138184, 0.4711414575576782, 0.44836440682411194, 0.4463386535644531, 0.44244450330734253, 0.4565626382827759, 0.4494107961654663, 0.4064413607120514, 0.3942352831363678, 0.39272719621658325, 0.41563931107521057, 0.38015979528427124, 0.394004225730896, 0.36317911744117737, 0.36516308784484863, 0.3599584996700287, 0.342080295085907, 0.3572382628917694, 0.34160077571868896, 0.356743186712265, 0.3084602653980255, 0.32751718163490295, 0.32248401641845703, 0.30057796835899353, 0.29514962434768677, 0.2954476773738861, 0.3095748722553253, 0.3013949990272522, 0.31165048480033875, 0.28873535990715027, 0.29485365748405457, 0.31179091334342957, 0.3058866262435913, 0.25880035758018494, 0.30038943886756897, 0.27483928203582764, 0.29952237010002136, 0.272177517414093, 0.2886027991771698, 0.27789944410324097, 0.28895509243011475, 0.2794807553291321, 0.2864232063293457, 0.2754308581352234]","[0.702677845954895, 0.6320067644119263, 0.5747507214546204, 0.5258379578590393, 0.48884421586990356, 0.45993635058403015, 0.43685075640678406, 0.41830649971961975, 0.40298500657081604, 0.3918652832508087, 0.3818594515323639, 0.37400078773498535, 0.36753106117248535, 0.362842321395874, 0.3593515455722809, 0.35617828369140625, 0.35427552461624146, 0.35275545716285706, 0.35201263427734375, 0.3511572480201721, 0.350949764251709, 0.35116079449653625, 0.35089924931526184, 0.3514227271080017, 0.35192444920539856, 0.35173553228378296, 0.352267324924469, 0.3537590801715851, 0.3545169532299042, 0.3557894825935364, 0.35833045840263367, 0.36014628410339355, 0.36149656772613525, 0.3619372248649597, 0.36301371455192566, 0.3628048598766327, 0.3631121516227722, 0.36395713686943054, 0.36413878202438354, 0.36469292640686035, 0.3655124008655548, 0.36641982197761536, 0.3671269118785858, 0.36849507689476013, 0.36917269229888916, 0.36972275376319885, 0.37054529786109924, 0.37108635902404785, 0.3701893985271454, 0.37019091844558716]","[0.4752066135406494, 0.5619834661483765, 0.5991735458374023, 0.6239669322967529, 0.7190082669258118, 0.7355371713638306, 0.7314049601554871, 0.7603305578231812, 0.7851239442825317, 0.78925621509552, 0.797520637512207, 0.7851239442825317, 0.8016529083251953, 0.797520637512207, 0.8099173307418823, 0.8429751992225647, 0.8223140239715576, 0.8429751992225647, 0.8181818127632141, 0.8223140239715576, 0.8471074104309082, 0.8595041036605835, 0.8429751992225647, 0.8429751992225647, 0.8636363744735718, 0.85537189245224, 0.8595041036605835, 0.8471074104309082, 0.8471074104309082, 0.85537189245224, 0.8636363744735718, 0.8884297609329224, 0.8677685856819153, 0.8636363744735718, 0.8512396812438965, 0.8884297609329224, 0.8760330677032471, 0.8636363744735718, 0.8677685856819153, 0.9049586653709412, 0.8677685856819153, 0.8842975497245789, 0.8760330677032471, 0.8925619721412659, 0.8801652789115906, 0.8719007968902588, 0.8760330677032471, 0.8884297609329224, 0.8760330677032471, 0.8801652789115906]","[0.49180328845977783, 0.6721311211585999, 0.7704917788505554, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.8196721076965332, 0.8196721076965332, 0.8032786846160889, 0.8032786846160889, 0.7704917788505554, 0.7704917788505554, 0.7704917788505554, 0.7704917788505554, 0.7704917788505554, 0.7704917788505554, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445]",18,1217
gelu,14,0.3617735344793446,2.7227324177305306e-05,93,42,0.8196721076965332,1,6.007420063018799,8.693747997283936,"[0.6810137033462524, 0.6927006244659424, 0.706538200378418, 0.6710059642791748, 0.6941362023353577, 0.6716418862342834, 0.676898717880249, 0.6524428725242615, 0.6782557368278503, 0.6594597101211548, 0.6520984172821045, 0.6657618284225464, 0.6529386043548584, 0.6490919589996338, 0.6599361300468445, 0.6583337187767029, 0.6236166954040527, 0.6444073915481567, 0.6433694362640381, 0.6327080726623535, 0.6329779028892517, 0.6365658640861511, 0.6371653079986572, 0.6335025429725647, 0.6177943348884583, 0.6347303986549377, 0.6051031947135925, 0.6198552250862122, 0.6164135336875916, 0.6157597899436951, 0.5993123054504395, 0.6143978238105774, 0.611561119556427, 0.5993837714195251, 0.6032333970069885, 0.5919796228408813, 0.6044944524765015, 0.5860776901245117, 0.6009508967399597, 0.5862448215484619, 0.5923631191253662, 0.592621922492981, 0.5841648578643799, 0.5727025270462036, 0.573684811592102, 0.5783736109733582, 0.5653900504112244, 0.5705467462539673, 0.5702173113822937, 0.5655040144920349, 0.5563601851463318, 0.5697882771492004, 0.5520819425582886, 0.5469084978103638, 0.5532698035240173, 0.5512823462486267, 0.5400380492210388, 0.5362128019332886, 0.5523145794868469, 0.5488327741622925, 0.5288972854614258, 0.5326381921768188, 0.5352641940116882, 0.5452353358268738, 0.546073317527771, 0.5405269861221313, 0.5308587551116943, 0.5243404507637024, 0.5336378216743469, 0.519698977470398, 0.5197693705558777, 0.5257177352905273, 0.5202521681785583, 0.5208528637886047, 0.5184924006462097, 0.5085020661354065, 0.5230075716972351, 0.5209888815879822, 0.506081759929657, 0.5308117270469666, 0.5122646689414978, 0.5053399801254272, 0.4889107048511505, 0.5237336158752441, 0.5064045786857605, 0.4934336841106415, 0.5059616565704346, 0.4905134439468384, 0.49468478560447693, 0.4958265721797943, 0.5091562867164612, 0.501949667930603, 0.4937833547592163]","[0.6666766405105591, 0.6627156138420105, 0.6588966846466064, 0.6551060676574707, 0.6512960195541382, 0.6477378010749817, 0.6441176533699036, 0.6404958963394165, 0.6370577216148376, 0.6334680914878845, 0.6301832795143127, 0.6267620325088501, 0.6237935423851013, 0.6203812956809998, 0.6171821355819702, 0.6138675808906555, 0.6106692552566528, 0.6077854633331299, 0.6046889424324036, 0.601540744304657, 0.5985078811645508, 0.5952565670013428, 0.5925425291061401, 0.5898953676223755, 0.5870285630226135, 0.5845013856887817, 0.5817486047744751, 0.5788706541061401, 0.576316237449646, 0.5736703276634216, 0.5713086724281311, 0.5687209367752075, 0.5662662982940674, 0.5639755725860596, 0.561579704284668, 0.5591711401939392, 0.5567695498466492, 0.5544284582138062, 0.5521973371505737, 0.5499370098114014, 0.5476095676422119, 0.5453914403915405, 0.543221116065979, 0.5409538745880127, 0.5388150811195374, 0.5366556644439697, 0.5345304012298584, 0.532461941242218, 0.5303119421005249, 0.5283511281013489, 0.5263240933418274, 0.5244117975234985, 0.522570788860321, 0.520578920841217, 0.5187283158302307, 0.5168918967247009, 0.514926552772522, 0.5129938721656799, 0.5113457441329956, 0.5095871686935425, 0.5077208280563354, 0.5060361623764038, 0.5043851733207703, 0.502579927444458, 0.5008589029312134, 0.49914538860321045, 0.49763527512550354, 0.49613291025161743, 0.4944349527359009, 0.4928474724292755, 0.4913172125816345, 0.48977792263031006, 0.48830464482307434, 0.48661676049232483, 0.48520663380622864, 0.48362112045288086, 0.482081800699234, 0.48046040534973145, 0.479000985622406, 0.477502703666687, 0.4761715233325958, 0.4747728705406189, 0.47352275252342224, 0.4720916152000427, 0.4708136022090912, 0.4694317877292633, 0.4680060148239136, 0.4667084515094757, 0.46552854776382446, 0.4642725884914398, 0.4629971385002136, 0.46177124977111816, 0.460601270198822]","[0.5785123705863953, 0.5247933864593506, 0.5123966932296753, 0.5991735458374023, 0.4876033067703247, 0.5909090638160706, 0.5537189841270447, 0.5991735458374023, 0.5950413346290588, 0.5950413346290588, 0.5991735458374023, 0.5826446413993835, 0.6239669322967529, 0.5950413346290588, 0.5909090638160706, 0.6280992031097412, 0.6694214940071106, 0.6280992031097412, 0.6404958963394165, 0.6404958963394165, 0.6322314143180847, 0.6900826692581177, 0.6694214940071106, 0.6528925895690918, 0.6900826692581177, 0.6280992031097412, 0.7066115736961365, 0.6652892827987671, 0.6570248007774353, 0.6776859760284424, 0.71074378490448, 0.6735537052154541, 0.6900826692581177, 0.6983470916748047, 0.6942148804664612, 0.6983470916748047, 0.6694214940071106, 0.6900826692581177, 0.702479362487793, 0.71074378490448, 0.6942148804664612, 0.702479362487793, 0.7396694421768188, 0.7190082669258118, 0.6942148804664612, 0.71074378490448, 0.6859503984451294, 0.7066115736961365, 0.7190082669258118, 0.7355371713638306, 0.7355371713638306, 0.7272727489471436, 0.7644628286361694, 0.7438016533851624, 0.7768595218658447, 0.7396694421768188, 0.7479338645935059, 0.7603305578231812, 0.7314049601554871, 0.7603305578231812, 0.7396694421768188, 0.7520661354064941, 0.7479338645935059, 0.7355371713638306, 0.7272727489471436, 0.7479338645935059, 0.7396694421768188, 0.7520661354064941, 0.7603305578231812, 0.7933884263038635, 0.7685950398445129, 0.7603305578231812, 0.7520661354064941, 0.7479338645935059, 0.7768595218658447, 0.7768595218658447, 0.7561983466148376, 0.7520661354064941, 0.7685950398445129, 0.7438016533851624, 0.7644628286361694, 0.7768595218658447, 0.7851239442825317, 0.7603305578231812, 0.7685950398445129, 0.8016529083251953, 0.7727272510528564, 0.7933884263038635, 0.7603305578231812, 0.7685950398445129, 0.7561983466148376, 0.7561983466148376, 0.8099173307418823]","[0.5737704634666443, 0.5901639461517334, 0.6229507923126221, 0.6393442749977112, 0.6393442749977112, 0.6557376980781555, 0.6721311211585999, 0.6721311211585999, 0.6721311211585999, 0.688524603843689, 0.688524603843689, 0.688524603843689, 0.688524603843689, 0.688524603843689, 0.688524603843689, 0.7049180269241333, 0.7049180269241333, 0.7049180269241333, 0.7049180269241333, 0.7049180269241333, 0.7213114500045776, 0.7213114500045776, 0.7213114500045776, 0.7377049326896667, 0.7377049326896667, 0.7377049326896667, 0.7377049326896667, 0.7540983557701111, 0.7540983557701111, 0.7540983557701111, 0.7540983557701111, 0.7540983557701111, 0.7704917788505554, 0.7704917788505554, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8032786846160889, 0.8032786846160889, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8360655903816223, 0.8360655903816223, 0.8360655903816223, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8360655903816223, 0.8360655903816223, 0.8360655903816223, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332, 0.8196721076965332]",18,1597
tanh,220,0.5662103032750123,0.00019218123809940449,87,51,0.8032786846160889,2,8.714586019515991,10.530900001525879,"[0.801559329032898, 0.8501983880996704, 0.7510372996330261, 0.7499821186065674, 0.747674286365509, 0.7752315402030945, 0.7107784152030945, 0.7218042016029358, 0.756434440612793, 0.6889162063598633, 0.672106146812439, 0.740156352519989, 0.6741233468055725, 0.6639598608016968, 0.6386110782623291, 0.6710770726203918, 0.6720572113990784, 0.6647454500198364, 0.7184785604476929, 0.627080500125885, 0.6033338308334351, 0.6716261506080627, 0.5984545350074768, 0.6486765742301941, 0.6069302558898926, 0.5961986184120178, 0.5907673239707947, 0.6138595342636108, 0.6051707863807678, 0.5976257920265198, 0.5672523975372314, 0.577165424823761, 0.5735312700271606, 0.5949907302856445, 0.5657661557197571, 0.5970810651779175, 0.5908457040786743, 0.5456621646881104, 0.5656391382217407, 0.550118088722229, 0.571720540523529, 0.5504290461540222, 0.5904521346092224, 0.5470616817474365, 0.5485247373580933, 0.5146059989929199, 0.5232354402542114, 0.5279291868209839, 0.4996704161167145, 0.5313617587089539, 0.5339714288711548, 0.5175027847290039, 0.5023078918457031, 0.5172724723815918, 0.5254403948783875, 0.514527440071106, 0.520113468170166, 0.49579745531082153, 0.5226132273674011, 0.4833889603614807, 0.5141521096229553, 0.5023639798164368, 0.5050498247146606, 0.48180264234542847, 0.47029241919517517, 0.49657946825027466, 0.4663730561733246, 0.4718450605869293, 0.4873974323272705, 0.4787770211696625, 0.49096930027008057, 0.46595826745033264, 0.49072322249412537, 0.4928004741668701, 0.46268802881240845, 0.4625389277935028, 0.4688526690006256, 0.47565406560897827, 0.4549647867679596, 0.459054559469223, 0.44034117460250854, 0.48797404766082764, 0.4467003047466278, 0.47712716460227966, 0.4583238959312439, 0.46085599064826965, 0.45810261368751526]","[0.7569047212600708, 0.7465746998786926, 0.7366321086883545, 0.726999044418335, 0.7177438139915466, 0.7087269425392151, 0.7001675963401794, 0.6920052766799927, 0.684018075466156, 0.676140546798706, 0.6683694124221802, 0.6607267260551453, 0.653363049030304, 0.6461195945739746, 0.6389988660812378, 0.6319808959960938, 0.6252192258834839, 0.6187602877616882, 0.6122920513153076, 0.6059408783912659, 0.5997485518455505, 0.5938488841056824, 0.5882959961891174, 0.5829473733901978, 0.5777726769447327, 0.572598934173584, 0.5674880146980286, 0.5625079870223999, 0.5576163530349731, 0.5529178380966187, 0.5483946800231934, 0.5439724922180176, 0.5396621823310852, 0.535447359085083, 0.5313223600387573, 0.5272588729858398, 0.5232337713241577, 0.5192831754684448, 0.5153731107711792, 0.5115799903869629, 0.507815957069397, 0.5041734576225281, 0.500773549079895, 0.4975597858428955, 0.49453139305114746, 0.49159643054008484, 0.48871004581451416, 0.4859163761138916, 0.4830988943576813, 0.480265349149704, 0.4775131642818451, 0.47492170333862305, 0.47243791818618774, 0.4700234532356262, 0.4676470160484314, 0.4653184711933136, 0.463039368391037, 0.46083879470825195, 0.4587290287017822, 0.4567490518093109, 0.4548279941082001, 0.4528352618217468, 0.4508334994316101, 0.4488346576690674, 0.4468214511871338, 0.4447881281375885, 0.4428003430366516, 0.44094857573509216, 0.4392381012439728, 0.43758562207221985, 0.43589669466018677, 0.4342516362667084, 0.43268290162086487, 0.43113619089126587, 0.429644376039505, 0.4282081127166748, 0.42679527401924133, 0.4255809187889099, 0.4245048463344574, 0.4234125018119812, 0.42235615849494934, 0.42127180099487305, 0.4202055335044861, 0.41915372014045715, 0.4181808829307556, 0.41730520129203796, 0.416427344083786]","[0.5247933864593506, 0.42148759961128235, 0.5247933864593506, 0.5165289044380188, 0.5495867729187012, 0.4834710657596588, 0.5454545617103577, 0.5330578684806824, 0.557851254940033, 0.5909090638160706, 0.5991735458374023, 0.5206611752510071, 0.6404958963394165, 0.6322314143180847, 0.6404958963394165, 0.6074380278587341, 0.6198347210884094, 0.6033057570457458, 0.5454545617103577, 0.6570248007774353, 0.6818181872367859, 0.6280992031097412, 0.6776859760284424, 0.6404958963394165, 0.6611570119857788, 0.6900826692581177, 0.6900826692581177, 0.6859503984451294, 0.6900826692581177, 0.6776859760284424, 0.7066115736961365, 0.7272727489471436, 0.6818181872367859, 0.6942148804664612, 0.7190082669258118, 0.6942148804664612, 0.6818181872367859, 0.7396694421768188, 0.6983470916748047, 0.71074378490448, 0.6942148804664612, 0.7272727489471436, 0.6611570119857788, 0.7190082669258118, 0.71074378490448, 0.7768595218658447, 0.7438016533851624, 0.7272727489471436, 0.7768595218658447, 0.71074378490448, 0.7190082669258118, 0.7438016533851624, 0.7479338645935059, 0.7561983466148376, 0.7809917330741882, 0.7314049601554871, 0.7479338645935059, 0.7768595218658447, 0.7438016533851624, 0.7851239442825317, 0.7727272510528564, 0.7479338645935059, 0.7520661354064941, 0.7314049601554871, 0.78925621509552, 0.7644628286361694, 0.7809917330741882, 0.7768595218658447, 0.78925621509552, 0.7561983466148376, 0.7479338645935059, 0.8223140239715576, 0.7727272510528564, 0.7396694421768188, 0.7685950398445129, 0.7685950398445129, 0.7809917330741882, 0.7768595218658447, 0.78925621509552, 0.7851239442825317, 0.8016529083251953, 0.7768595218658447, 0.7851239442825317, 0.7851239442825317, 0.7768595218658447, 0.797520637512207, 0.797520637512207]","[0.44262295961380005, 0.4590163826942444, 0.4754098355770111, 0.49180328845977783, 0.49180328845977783, 0.5081967115402222, 0.5901639461517334, 0.6393442749977112, 0.6721311211585999, 0.6721311211585999, 0.6721311211585999, 0.6557376980781555, 0.6557376980781555, 0.6721311211585999, 0.688524603843689, 0.688524603843689, 0.7213114500045776, 0.7213114500045776, 0.7213114500045776, 0.7377049326896667, 0.7377049326896667, 0.7377049326896667, 0.7540983557701111, 0.7540983557701111, 0.7540983557701111, 0.7704917788505554, 0.7704917788505554, 0.7540983557701111, 0.7704917788505554, 0.7540983557701111, 0.7540983557701111, 0.7540983557701111, 0.7540983557701111, 0.7540983557701111, 0.7540983557701111, 0.7540983557701111, 0.7540983557701111, 0.7868852615356445, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889, 0.8032786846160889]",18,1939
softsign,231,0.35198691100304136,0.0001772492801627109,48,84,0.7868852615356445,3,10.551754236221313,11.82619309425354,"[0.6304690837860107, 0.6313081979751587, 0.6281806826591492, 0.612657904624939, 0.6179748177528381, 0.5915841460227966, 0.6070324182510376, 0.6003538370132446, 0.5715754628181458, 0.6033833026885986, 0.5897431969642639, 0.5854326486587524, 0.5685806274414062, 0.5739717483520508, 0.5600923895835876, 0.5614214539527893, 0.5573329329490662, 0.575803279876709, 0.5619407296180725, 0.5595983266830444, 0.5607293844223022, 0.5437819361686707, 0.5568490028381348, 0.5281405448913574, 0.547380268573761, 0.5382950305938721, 0.5531202554702759, 0.535650908946991, 0.5331454873085022, 0.5252748131752014, 0.5338998436927795, 0.5187922716140747, 0.5224348902702332, 0.5275104641914368, 0.5082685351371765, 0.5141595005989075, 0.5095502734184265, 0.5102807283401489, 0.4953957498073578, 0.4965018033981323, 0.4964776933193207, 0.5105512738227844, 0.48763445019721985, 0.49565818905830383, 0.484183669090271, 0.5003455877304077, 0.48868635296821594, 0.49412038922309875]","[0.562753438949585, 0.5581142902374268, 0.5539147257804871, 0.5500380992889404, 0.546231210231781, 0.5425809621810913, 0.538988471031189, 0.535558819770813, 0.5322669744491577, 0.5290336608886719, 0.5259256958961487, 0.5229573845863342, 0.5200082659721375, 0.5169416069984436, 0.5138088464736938, 0.5106515288352966, 0.507648766040802, 0.5049374103546143, 0.5023080706596375, 0.4996635317802429, 0.49702900648117065, 0.4944016933441162, 0.4917956292629242, 0.4892210364341736, 0.4867056608200073, 0.4842677414417267, 0.48184385895729065, 0.47944262623786926, 0.47711020708084106, 0.4747650623321533, 0.4724321961402893, 0.4701811969280243, 0.4680838882923126, 0.4661148488521576, 0.46426525712013245, 0.46257323026657104, 0.4609658122062683, 0.4592330753803253, 0.4573710560798645, 0.4554847478866577, 0.45359140634536743, 0.4516530930995941, 0.44976431131362915, 0.44796493649482727, 0.4462025761604309, 0.4445631504058838, 0.4430263638496399, 0.44147273898124695]","[0.6611570119857788, 0.6900826692581177, 0.6652892827987671, 0.6983470916748047, 0.71074378490448, 0.7272727489471436, 0.6570248007774353, 0.6900826692581177, 0.7438016533851624, 0.7355371713638306, 0.6942148804664612, 0.7231404781341553, 0.7272727489471436, 0.7479338645935059, 0.7272727489471436, 0.7396694421768188, 0.7355371713638306, 0.7066115736961365, 0.7396694421768188, 0.7479338645935059, 0.7561983466148376, 0.7479338645935059, 0.7644628286361694, 0.7644628286361694, 0.7561983466148376, 0.7561983466148376, 0.7603305578231812, 0.7644628286361694, 0.7438016533851624, 0.7561983466148376, 0.7396694421768188, 0.7685950398445129, 0.7520661354064941, 0.7644628286361694, 0.7603305578231812, 0.7644628286361694, 0.7727272510528564, 0.7809917330741882, 0.78925621509552, 0.7768595218658447, 0.7768595218658447, 0.7685950398445129, 0.8099173307418823, 0.7561983466148376, 0.7768595218658447, 0.7768595218658447, 0.7768595218658447, 0.7603305578231812]","[0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7704917788505554, 0.7704917788505554, 0.7704917788505554, 0.7704917788505554, 0.7868852615356445, 0.8032786846160889, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7868852615356445, 0.7704917788505554, 0.7704917788505554, 0.7704917788505554, 0.7704917788505554, 0.7704917788505554, 0.7704917788505554, 0.7704917788505554, 0.7704917788505554, 0.7704917788505554, 0.7868852615356445]",18,3193
elu,46,0.0950036401794267,1.5244973574089707e-05,16,63,0.39344263076782227,4,11.847147941589355,13.114380836486816,"[0.8530883193016052, 0.8459160327911377, 0.8459300398826599, 0.8350520133972168, 0.8563929796218872, 0.8398845195770264, 0.840736985206604, 0.8442896008491516, 0.8327353596687317, 0.8242924809455872, 0.8250529170036316, 0.8201720118522644, 0.8264222145080566, 0.8329001069068909, 0.8092933893203735, 0.8191969394683838]","[0.8290221691131592, 0.826231062412262, 0.8235209584236145, 0.820756196975708, 0.8180238008499146, 0.8152801990509033, 0.8126378655433655, 0.8100976347923279, 0.8075678944587708, 0.8050850033760071, 0.8025516867637634, 0.7999525666236877, 0.7973597049713135, 0.7948254942893982, 0.7922595739364624, 0.7898069024085999]","[0.28099173307418823, 0.2851239740848541, 0.2933884263038635, 0.27685949206352234, 0.26859503984451294, 0.27685949206352234, 0.26859503984451294, 0.2851239740848541, 0.26446279883384705, 0.28099173307418823, 0.28099173307418823, 0.3388429880142212, 0.3016528785228729, 0.3016528785228729, 0.3471074402332306, 0.3305785059928894]","[0.37704917788505554, 0.37704917788505554, 0.37704917788505554, 0.37704917788505554, 0.37704917788505554, 0.37704917788505554, 0.37704917788505554, 0.37704917788505554, 0.37704917788505554, 0.37704917788505554, 0.37704917788505554, 0.39344263076782227, 0.39344263076782227, 0.39344263076782227, 0.39344263076782227, 0.39344263076782227]",18,2395
